file,line,classification,note,sentence,replacement
"src/lib/data/answers/hotel-financing/loan-assumption.ts","58","OK","","We read both, and the 7(a) assumption fee paragraph is the same in each.[3] On fees, SBA does not require a new guaranty fee on an assumption, and lien positions are often kept, which avoids recording costs.",""
"src/lib/data/answers/hotel-financing/loan-assumption.ts","73","OK","","None of the sources we read publishes a processing time for assumptions, so get the servicer's or lender's estimate before you set a closing date, and expect it to run alongside the franchise approval.",""
"src/lib/data/answers/hotel-financing/loan-assumption.ts","120","OK","","Matthews Hotel Markets' September 2026 rate sheet puts the 10-year Treasury at 4.94% as of September 17, 2026 and the SBA 7(a) maximum variable rate at 10.00%.",""
"src/lib/data/answers/hotel-financing/loan-assumption.ts","141","OK","","The prospectus we read says an assumption agreement may not contain terms different from the mortgage or note, except through the servicer's separate modification provisions.",""
"src/lib/data/answers/hotel-financing/loan-assumption.ts","198","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/loan-assumption.ts","200","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/loan-assumption.ts","229","OK","","Matthews Hotel Markets prices an assumption against a new loan on the same page, because a low rate with two years left is a different asset from a low rate with seven.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","47","OK","","We do not estimate one.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","56","OK","","For 2027 we found nothing publishable.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","56","OK","","We could not source it to any publisher, so we removed it from those articles and we do not restate it here, not even to knock it down.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","56","OK","","The reasoning is on `/data/hotel-financing-statistics`, which lists every figure we rejected and why.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","71","OK","","The lodging CMBS delinquency rate was 5.35% in July 2026, up 13 basis points on the month.[6] Trepp reported a further lodging increase in August without publishing the August lodging number in any release we could open.[5] So the direction is clear and the current level is not; we publish July's figure rather than an August figure we cannot source.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","76","OK","","We are deliberately not naming brands or markets here.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","76","OK","","No public release we could open breaks hotel maturity or delinquency data down by flag or by metro, and inventing that breakdown from a handful of deals we happen to have seen would be a worse answer than saying so.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","120","OK","","We could not source it to any publisher.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","129","OK","","Matthews Hotel Markets' September 2026 rate sheet gives you the index to run your own maturity stress test against: the 10-year Treasury at 4.94% on September 17, 2026 and SOFR at 3.85% for September 17, 2026.[4] It marks the spread over each as not yet published, because we do not print a spread until three independent lenders quote the same structure in a month.[7]",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","142","OK","","No public source we could open publishes a hotel-specific 2027 maturity figure as of September 2026.",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","212","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","214","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","229","OK","","Run your maturity stress test with us",""
"src/lib/data/answers/hotel-financing/loan-maturities-2026-2027.ts","231","OK","","Matthews Hotel Markets runs this stress test for owners at no cost, because the answer determines whether the next call is about debt or about a sale.",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","46","OK","","No conventional lender type publishes its thresholds, which is why our rate sheet marks them not yet published.[1] Ask for yours in writing.",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","56","OK","","Personal credit history matters most on bank and SBA loans, where a personal guarantee is standard; it matters less on non-recourse CMBS and life company loans, where the sponsor's track record and the asset's own performance carry more of the underwriting weight.",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","124","OK","","Matthews Hotel Markets' September 2026 rate sheet publishes one hotel leverage ceiling that is actually written down anywhere: SBA rules cap a 504 hotel structure at 85% of project cost.",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","163","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","165","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","203","OK","","Send us your T-12 and we will size it",""
"src/lib/data/answers/hotel-financing/loan-requirements.ts","206","OK","","Matthews Hotel Markets assembles this package with clients before the first lender call, so a lender can size the loan from a complete file.",""
"src/lib/data/answers/hotel-financing/loan-workouts.ts","125","OK","","Matthews Hotel Markets' September 2026 rate sheet is where a workout conversation starts, because an extension only makes sense if a takeout exists at today's index: the 10-year Treasury was 4.94% on September 17, 2026 and SOFR was 3.85% for September 17, 2026.[3] The spread over each is marked not yet published.[2]",""
"src/lib/data/answers/hotel-financing/loan-workouts.ts","175","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/loan-workouts.ts","177","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/loan-workouts.ts","208","OK","","Matthews Hotel Markets prepares free broker opinions of value, and a value opinion is the first thing a borrower needs at the transfer, because you cannot negotiate a workout without one.",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","42","OK","","Our rate sheet describes the CMBS row as fixed-rate, non-recourse and securitized, priced as a spread over the matched-term Treasury.[2] Life companies lend non-recourse at lower leverage on the best assets.",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","62","OK","","No conventional lender publishes its spread, DSCR floor or leverage ceiling, so we do not print a recourse premium.[2] The trade shows up in structure.",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","95","OK","","Described as non-recourse on our rate sheet[2]",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","120","OK","","Matthews Hotel Markets' September 2026 rate sheet lists the SBA 7(a) and 504 rows as recourse and describes the CMBS row as fixed-rate, non-recourse and securitized, struck against a 10-year Treasury of 4.94% as of September 17, 2026.",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","153","OK","","See our page on lenders for hotels under $5 million.",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","170","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","172","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/non-recourse-loans.ts","247","OK","","Matthews Hotel Markets compares recourse and non-recourse quotes side by side, including the carve-out list, because the guaranty is part of the price.",""
"src/lib/data/answers/hotel-financing/opportunity-zones.ts","60","OK","","The IRS page we read listed the revenue procedure but no 2027 zone list yet.[4]",""
"src/lib/data/answers/hotel-financing/opportunity-zones.ts","121","OK","","Matthews Hotel Markets' September 2026 rate sheet puts the 10-year Treasury at 4.94% and SOFR at 3.85% as of September 17, 2026.",""
"src/lib/data/answers/hotel-financing/opportunity-zones.ts","206","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/opportunity-zones.ts","208","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/opportunity-zones.ts","236","OK","","Matthews Hotel Markets does not run opportunity zone funds or give tax advice.",""
"src/lib/data/answers/hotel-financing/pip-and-renovation-loans.ts","112","OK","","Matthews Hotel Markets' September 2026 rate sheet puts SOFR, the index a future-funding PIP facility floats over, at 3.85% for September 17, 2026, and marks the spread and the cost of the capex facility as not yet published.[1][2] Get both in writing from the lender before you sign the PIP scope letter.",""
"src/lib/data/answers/hotel-financing/pip-and-renovation-loans.ts","158","OK","","Matthews Hotel Markets September 2026 rate sheet",""
"src/lib/data/answers/hotel-financing/pip-and-renovation-loans.ts","160","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/pip-and-renovation-loans.ts","184","OK","","Matthews Hotel Markets prices the PIP financing and the as-is sale side by side, because owners deciding between them need one number, not two conversations.",""
"src/lib/data/answers/hotel-financing/refinance-or-sell.ts","51","OK","","The Matthews Hotel Index for Q1 2026 gives the cap-rate band the sale side of this comparison should be run at, broken out by market and segment on `/research/mhi/q1-2026`.[2] Tax is a real cost on the sale side.",""
"src/lib/data/answers/hotel-financing/refinance-or-sell.ts","117","OK","","The Matthews Hotel Index for Q1 2026 gives the cap-rate band the sale side of this comparison should be run at.[2]",""
"src/lib/data/answers/hotel-financing/refinance-or-sell.ts","126","OK","","Run the refinance-versus-sell arithmetic with your current NOI, current rate, and current cap-rate band from the Matthews Hotel Index.",""
"src/lib/data/answers/hotel-financing/refinance-or-sell.ts","163","OK","","Matthews Hotel Index, Q1 2026",""
"src/lib/data/answers/hotel-financing/refinance-or-sell.ts","165","OK","","Matthews Hotel Markets",""
"src/lib/data/answers/hotel-financing/refinance-or-sell.ts","205","OK","","Matthews Hotel Markets arranges hotel refinancing and sells hotels, so it can run both sides of this for an owner, and it will say hold when the numbers say hold.",""
